Périmètre;Nature;Date;Heures;Consommation;Production;Echanges physiques;;;;
Grand Lyon;Données temps réel;09/09/2022;10:00;969;ND;858;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;10:15;972;ND;858;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;10:30;986;ND;868;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;10:45;983;ND;864;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;11:00;1010;ND;890;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;11:15;994;ND;874;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;11:30;986;ND;865;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;11:45;1003;ND;882;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;12:00;1022;ND;900;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;12:15;1020;ND;899;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;12:30;1010;ND;888;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;12:45;1001;ND;879;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;13:00;1002;ND;875;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;13:15;975;ND;854;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;13:30;989;ND;870;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;13:45;966;ND;848;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;14:00;945;ND;824;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;14:15;961;ND;836;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;14:30;953;ND;831;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;14:45;959;ND;839;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;15:00;951;ND;829;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;15:15;968;ND;849;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;15:30;942;ND;822;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;15:45;953;ND;834;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;16:00;933;ND;814;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;16:15;915;ND;800;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;16:30;922;ND;801;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;16:45;947;ND;828;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;17:00;928;ND;813;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;17:15;913;ND;800;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;17:30;902;ND;791;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;17:45;909;ND;800;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;18:00;910;ND;805;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;18:15;918;ND;808;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;18:30;915;ND;809;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;18:45;918;ND;815;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;19:00;919;ND;819;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;19:15;908;ND;808;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;19:30;922;ND;824;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;19:45;923;ND;827;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;20:00;916;ND;821;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;20:15;906;ND;812;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;20:30;911;ND;818;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;20:45;895;ND;803;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;21:00;876;ND;782;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;21:15;872;ND;779;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;21:30;842;ND;749;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;21:45;825;ND;733;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;22:00;822;ND;730;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;22:15;811;ND;720;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;22:30;815;ND;722;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;22:45;859;ND;765;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;23:00;838;ND;745;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;23:15;859;ND;767;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;23:30;825;ND;733;-;-;-;-
Grand Lyon;Données temps réel;09/09/2022;23:45;785;ND;693;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;00:00;769;ND;679;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;00:15;745;ND;655;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;00:30;723;ND;634;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;00:45;701;ND;611;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;01:00;695;ND;604;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;01:15;694;ND;605;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;01:30;688;ND;599;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;01:45;692;ND;602;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;02:00;674;ND;584;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;02:15;672;ND;580;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;02:30;654;ND;565;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;02:45;654;ND;566;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;03:00;656;ND;568;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;03:15;639;ND;552;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;03:30;639;ND;551;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;03:45;637;ND;549;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;04:00;640;ND;552;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;04:15;633;ND;545;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;04:30;636;ND;549;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;04:45;618;ND;533;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;05:00;636;ND;551;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;05:15;639;ND;554;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;05:30;635;ND;548;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;05:45;653;ND;568;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;06:00;655;ND;570;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;06:15;666;ND;583;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;06:30;667;ND;586;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;06:45;676;ND;597;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;07:00;671;ND;590;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;07:15;668;ND;586;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;07:30;677;ND;597;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;07:45;676;ND;596;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;08:00;693;ND;612;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;08:15;707;ND;625;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;08:30;721;ND;637;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;08:45;753;ND;667;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;09:00;756;ND;667;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;09:15;781;ND;689;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;09:30;802;ND;707;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;09:45;804;ND;707;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;10:00;825;ND;724;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;10:15;823;ND;722;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;10:30;831;ND;728;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;10:45;840;ND;734;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;11:00;853;ND;745;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;11:15;864;ND;756;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;11:30;869;ND;759;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;11:45;875;ND;763;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;12:00;872;ND;758;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;12:15;865;ND;752;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;12:30;873;ND;759;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;12:45;885;ND;770;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;13:00;862;ND;745;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;13:15;871;ND;758;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;13:30;848;ND;736;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;13:45;846;ND;733;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;14:00;850;ND;738;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;14:15;849;ND;734;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;14:30;818;ND;706;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;14:45;825;ND;709;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;15:00;828;ND;714;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;15:15;835;ND;720;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;15:30;825;ND;713;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;15:45;821;ND;711;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;16:00;798;ND;689;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;16:15;816;ND;710;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;16:30;806;ND;702;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;16:45;814;ND;710;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;17:00;805;ND;706;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;17:15;813;ND;714;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;17:30;813;ND;716;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;17:45;803;ND;709;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;18:00;810;ND;719;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;18:15;801;ND;712;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;18:30;807;ND;720;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;18:45;815;ND;733;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;19:00;833;ND;754;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;19:15;838;ND;759;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;19:30;836;ND;758;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;19:45;836;ND;758;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;20:00;839;ND;764;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;20:15;832;ND;756;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;20:30;854;ND;778;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;20:45;844;ND;768;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;21:00;832;ND;755;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;21:15;817;ND;740;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;21:30;789;ND;712;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;21:45;784;ND;707;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;22:00;782;ND;705;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;22:15;783;ND;707;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;22:30;804;ND;725;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;22:45;839;ND;762;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;23:00;824;ND;747;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;23:15;840;ND;764;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;23:30;805;ND;728;-;-;-;-
Grand Lyon;Données temps réel;10/09/2022;23:45;779;ND;702;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;00:00;755;ND;679;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;00:15;735;ND;657;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;00:30;705;ND;628;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;00:45;694;ND;616;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;01:00;683;ND;605;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;01:15;685;ND;607;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;01:30;678;ND;600;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;01:45;665;ND;588;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;02:00;661;ND;584;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;02:15;654;ND;577;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;02:30;645;ND;568;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;02:45;642;ND;566;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;03:00;631;ND;553;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;03:15;629;ND;553;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;03:30;624;ND;545;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;03:45;616;ND;538;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;04:00;610;ND;532;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;04:15;607;ND;529;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;04:30;617;ND;540;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;04:45;619;ND;542;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;05:00;614;ND;538;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;05:15;620;ND;543;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;05:30;622;ND;547;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;05:45;614;ND;538;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;06:00;617;ND;541;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;06:15;632;ND;556;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;06:30;624;ND;550;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;06:45;627;ND;552;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;07:00;617;ND;543;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;07:15;618;ND;543;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;07:30;619;ND;544;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;07:45;627;ND;551;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;08:00;650;ND;574;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;08:15;654;ND;575;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;08:30;659;ND;577;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;08:45;678;ND;594;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;09:00;691;ND;605;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;09:15;706;ND;616;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;09:30;721;ND;627;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;09:45;723;ND;627;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;10:00;740;ND;640;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;10:15;751;ND;648;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;10:30;755;ND;649;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;10:45;764;ND;657;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;11:00;775;ND;665;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;11:15;781;ND;670;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;11:30;790;ND;677;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;11:45;809;ND;694;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;12:00;818;ND;702;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;12:15;827;ND;710;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;12:30;838;ND;721;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;12:45;843;ND;725;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;13:00;829;ND;711;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;13:15;802;ND;683;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;13:30;807;ND;688;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;13:45;785;ND;666;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;14:00;780;ND;661;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;14:15;775;ND;656;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;14:30;766;ND;648;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;14:45;776;ND;656;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;15:00;769;ND;653;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;15:15;765;ND;647;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;15:30;752;ND;637;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;15:45;766;ND;651;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;16:00;760;ND;644;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;16:15;756;ND;642;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;16:30;752;ND;640;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;16:45;759;ND;648;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;17:00;767;ND;661;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;17:15;757;ND;654;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;17:30;755;ND;653;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;17:45;773;ND;675;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;18:00;795;ND;701;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;18:15;793;ND;700;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;18:30;798;ND;709;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;18:45;814;ND;727;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;19:00;818;ND;736;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;19:15;846;ND;765;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;19:30;844;ND;764;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;19:45;849;ND;767;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;20:00;853;ND;774;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;20:15;860;ND;782;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;20:30;863;ND;786;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;20:45;866;ND;786;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;21:00;843;ND;764;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;21:15;835;ND;756;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;21:30;824;ND;746;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;21:45;800;ND;722;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;22:00;810;ND;732;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;22:15;806;ND;730;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;22:30;800;ND;724;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;22:45;841;ND;765;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;23:00;830;ND;752;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;23:15;838;ND;761;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;23:30;824;ND;748;-;-;-;-
Grand Lyon;Données temps réel;11/09/2022;23:45;794;ND;719;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;00:00;763;ND;688;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;00:15;743;ND;669;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;00:30;719;ND;644;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;00:45;697;ND;622;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;01:00;677;ND;603;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;01:15;674;ND;603;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;01:30;675;ND;602;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;01:45;676;ND;604;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;02:00;668;ND;596;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;02:15;663;ND;590;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;02:30;665;ND;594;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;02:45;661;ND;590;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;03:00;652;ND;580;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;03:15;653;ND;584;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;03:30;636;ND;568;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;03:45;631;ND;564;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;04:00;624;ND;556;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;04:15;632;ND;565;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;04:30;636;ND;568;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;04:45;645;ND;578;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;05:00;651;ND;584;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;05:15;669;ND;601;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;05:30;670;ND;602;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;05:45;687;ND;619;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;06:00;701;ND;633;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;06:15;743;ND;674;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;06:30;765;ND;697;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;06:45;801;ND;732;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;07:00;826;ND;756;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;07:15;846;ND;769;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;07:30;861;ND;784;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;07:45;891;ND;814;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;08:00;880;ND;799;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;08:15;898;ND;815;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;08:30;915;ND;830;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;08:45;910;ND;820;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;09:00;937;ND;843;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;09:15;930;ND;830;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;09:30;938;ND;837;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;09:45;947;ND;844;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;10:00;953;ND;844;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;10:15;969;ND;859;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;10:30;970;ND;857;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;10:45;991;ND;875;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;11:00;999;ND;881;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;11:15;975;ND;856;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;11:30;982;ND;861;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;11:45;1002;ND;880;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;12:00;1006;ND;883;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;12:15;1022;ND;897;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;12:30;1039;ND;913;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;12:45;1039;ND;913;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;13:00;1037;ND;910;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;13:15;1034;ND;908;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;13:30;1032;ND;905;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;13:45;1022;ND;895;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;14:00;1024;ND;898;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;14:15;1014;ND;888;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;14:30;1018;ND;893;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;14:45;1018;ND;893;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;15:00;1002;ND;879;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;15:15;1014;ND;891;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;15:30;1013;ND;890;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;15:45;1014;ND;893;-;-;-;-
Grand Lyon;Données temps réel;12/09/2022;16:00;997;ND;878;-;-;-;-
