Périmètre;Nature;Date;Heures;Consommation;;;;;;
Bordeaux;Données temps réel;12/01/2024;19:30;1079;;;;;;
Bordeaux;Données temps réel;12/01/2024;19:45;1052;;;;;;
Bordeaux;Données temps réel;12/01/2024;20:00;1054;;;;;;
Bordeaux;Données temps réel;12/01/2024;20:15;1027;;;;;;
Bordeaux;Données temps réel;12/01/2024;20:30;1025;;;;;;
Bordeaux;Données temps réel;12/01/2024;20:45;1014;;;;;;
Bordeaux;Données temps réel;12/01/2024;21:00;995;;;;;;
Bordeaux;Données temps réel;12/01/2024;21:15;989;;;;;;
Bordeaux;Données temps réel;12/01/2024;21:30;971;;;;;;
Bordeaux;Données temps réel;12/01/2024;21:45;968;;;;;;
Bordeaux;Données temps réel;12/01/2024;22:00;955;;;;;;
Bordeaux;Données temps réel;12/01/2024;22:15;957;;;;;;
Bordeaux;Données temps réel;12/01/2024;22:30;961;;;;;;
Bordeaux;Données temps réel;12/01/2024;22:45;999;;;;;;
Bordeaux;Données temps réel;12/01/2024;23:00;973;;;;;;
Bordeaux;Données temps réel;12/01/2024;23:15;965;;;;;;
Bordeaux;Données temps réel;12/01/2024;23:30;938;;;;;;
Bordeaux;Données temps réel;12/01/2024;23:45;919;;;;;;
Bordeaux;Données temps réel;13/01/2024;00:00;917;;;;;;
Bordeaux;Données temps réel;13/01/2024;00:15;917;;;;;;
Bordeaux;Données temps réel;13/01/2024;00:30;919;;;;;;
Bordeaux;Données temps réel;13/01/2024;00:45;904;;;;;;
Bordeaux;Données temps réel;13/01/2024;01:00;901;;;;;;
Bordeaux;Données temps réel;13/01/2024;01:15;913;;;;;;
Bordeaux;Données temps réel;13/01/2024;01:30;909;;;;;;
Bordeaux;Données temps réel;13/01/2024;01:45;898;;;;;;
Bordeaux;Données temps réel;13/01/2024;02:00;914;;;;;;
Bordeaux;Données temps réel;13/01/2024;02:15;915;;;;;;
Bordeaux;Données temps réel;13/01/2024;02:30;912;;;;;;
Bordeaux;Données temps réel;13/01/2024;02:45;903;;;;;;
Bordeaux;Données temps réel;13/01/2024;03:00;890;;;;;;
Bordeaux;Données temps réel;13/01/2024;03:15;873;;;;;;
Bordeaux;Données temps réel;13/01/2024;03:30;858;;;;;;
Bordeaux;Données temps réel;13/01/2024;03:45;857;;;;;;
Bordeaux;Données temps réel;13/01/2024;04:00;845;;;;;;
Bordeaux;Données temps réel;13/01/2024;04:15;856;;;;;;
Bordeaux;Données temps réel;13/01/2024;04:30;842;;;;;;
Bordeaux;Données temps réel;13/01/2024;04:45;844;;;;;;
Bordeaux;Données temps réel;13/01/2024;05:00;845;;;;;;
Bordeaux;Données temps réel;13/01/2024;05:15;854;;;;;;
Bordeaux;Données temps réel;13/01/2024;05:30;852;;;;;;
Bordeaux;Données temps réel;13/01/2024;05:45;856;;;;;;
Bordeaux;Données temps réel;13/01/2024;06:00;854;;;;;;
Bordeaux;Données temps réel;13/01/2024;06:15;877;;;;;;
Bordeaux;Données temps réel;13/01/2024;06:30;869;;;;;;
Bordeaux;Données temps réel;13/01/2024;06:45;872;;;;;;
Bordeaux;Données temps réel;13/01/2024;07:00;879;;;;;;
Bordeaux;Données temps réel;13/01/2024;07:15;900;;;;;;
Bordeaux;Données temps réel;13/01/2024;07:30;891;;;;;;
Bordeaux;Données temps réel;13/01/2024;07:45;902;;;;;;
Bordeaux;Données temps réel;13/01/2024;08:00;921;;;;;;
Bordeaux;Données temps réel;13/01/2024;08:15;937;;;;;;
Bordeaux;Données temps réel;13/01/2024;08:30;938;;;;;;
Bordeaux;Données temps réel;13/01/2024;08:45;936;;;;;;
Bordeaux;Données temps réel;13/01/2024;09:00;953;;;;;;
Bordeaux;Données temps réel;13/01/2024;09:15;964;;;;;;
Bordeaux;Données temps réel;13/01/2024;09:30;980;;;;;;
Bordeaux;Données temps réel;13/01/2024;09:45;989;;;;;;
Bordeaux;Données temps réel;13/01/2024;10:00;1007;;;;;;
Bordeaux;Données temps réel;13/01/2024;10:15;1019;;;;;;
Bordeaux;Données temps réel;13/01/2024;10:30;997;;;;;;
Bordeaux;Données temps réel;13/01/2024;10:45;1038;;;;;;
Bordeaux;Données temps réel;13/01/2024;11:00;1020;;;;;;
Bordeaux;Données temps réel;13/01/2024;11:15;1032;;;;;;
Bordeaux;Données temps réel;13/01/2024;11:30;1049;;;;;;
Bordeaux;Données temps réel;13/01/2024;11:45;1033;;;;;;
Bordeaux;Données temps réel;13/01/2024;12:00;1057;;;;;;
Bordeaux;Données temps réel;13/01/2024;12:15;1058;;;;;;
Bordeaux;Données temps réel;13/01/2024;12:30;1069;;;;;;
Bordeaux;Données temps réel;13/01/2024;12:45;1065;;;;;;
Bordeaux;Données temps réel;13/01/2024;13:00;1056;;;;;;
Bordeaux;Données temps réel;13/01/2024;13:15;1056;;;;;;
Bordeaux;Données temps réel;13/01/2024;13:30;1042;;;;;;
Bordeaux;Données temps réel;13/01/2024;13:45;1036;;;;;;
Bordeaux;Données temps réel;13/01/2024;14:00;1023;;;;;;
Bordeaux;Données temps réel;13/01/2024;14:15;1028;;;;;;
Bordeaux;Données temps réel;13/01/2024;14:30;1008;;;;;;
Bordeaux;Données temps réel;13/01/2024;14:45;1000;;;;;;
Bordeaux;Données temps réel;13/01/2024;15:00;991;;;;;;
Bordeaux;Données temps réel;13/01/2024;15:15;1000;;;;;;
Bordeaux;Données temps réel;13/01/2024;15:30;980;;;;;;
Bordeaux;Données temps réel;13/01/2024;15:45;964;;;;;;
Bordeaux;Données temps réel;13/01/2024;16:00;954;;;;;;
Bordeaux;Données temps réel;13/01/2024;16:15;960;;;;;;
Bordeaux;Données temps réel;13/01/2024;16:30;946;;;;;;
Bordeaux;Données temps réel;13/01/2024;16:45;950;;;;;;
Bordeaux;Données temps réel;13/01/2024;17:00;949;;;;;;
Bordeaux;Données temps réel;13/01/2024;17:15;960;;;;;;
Bordeaux;Données temps réel;13/01/2024;17:30;954;;;;;;
Bordeaux;Données temps réel;13/01/2024;17:45;980;;;;;;
Bordeaux;Données temps réel;13/01/2024;18:00;999;;;;;;
Bordeaux;Données temps réel;13/01/2024;18:15;1009;;;;;;
Bordeaux;Données temps réel;13/01/2024;18:30;1016;;;;;;
Bordeaux;Données temps réel;13/01/2024;18:45;1035;;;;;;
Bordeaux;Données temps réel;13/01/2024;19:00;1045;;;;;;
Bordeaux;Données temps réel;13/01/2024;19:15;1043;;;;;;
Bordeaux;Données temps réel;13/01/2024;19:30;1044;;;;;;
Bordeaux;Données temps réel;13/01/2024;19:45;1036;;;;;;
Bordeaux;Données temps réel;13/01/2024;20:00;1018;;;;;;
Bordeaux;Données temps réel;13/01/2024;20:15;1005;;;;;;
Bordeaux;Données temps réel;13/01/2024;20:30;1008;;;;;;
Bordeaux;Données temps réel;13/01/2024;20:45;980;;;;;;
Bordeaux;Données temps réel;13/01/2024;21:00;976;;;;;;
Bordeaux;Données temps réel;13/01/2024;21:15;957;;;;;;
Bordeaux;Données temps réel;13/01/2024;21:30;954;;;;;;
Bordeaux;Données temps réel;13/01/2024;21:45;936;;;;;;
Bordeaux;Données temps réel;13/01/2024;22:00;942;;;;;;
Bordeaux;Données temps réel;13/01/2024;22:15;941;;;;;;
Bordeaux;Données temps réel;13/01/2024;22:30;949;;;;;;
Bordeaux;Données temps réel;13/01/2024;22:45;984;;;;;;
Bordeaux;Données temps réel;13/01/2024;23:00;965;;;;;;
Bordeaux;Données temps réel;13/01/2024;23:15;933;;;;;;
Bordeaux;Données temps réel;13/01/2024;23:30;926;;;;;;
Bordeaux;Données temps réel;13/01/2024;23:45;916;;;;;;
Bordeaux;Données temps réel;14/01/2024;00:00;905;;;;;;
Bordeaux;Données temps réel;14/01/2024;00:15;898;;;;;;
Bordeaux;Données temps réel;14/01/2024;00:30;889;;;;;;
Bordeaux;Données temps réel;14/01/2024;00:45;874;;;;;;
Bordeaux;Données temps réel;14/01/2024;01:00;875;;;;;;
Bordeaux;Données temps réel;14/01/2024;01:15;891;;;;;;
Bordeaux;Données temps réel;14/01/2024;01:30;874;;;;;;
Bordeaux;Données temps réel;14/01/2024;01:45;871;;;;;;
Bordeaux;Données temps réel;14/01/2024;02:00;865;;;;;;
Bordeaux;Données temps réel;14/01/2024;02:15;870;;;;;;
Bordeaux;Données temps réel;14/01/2024;02:30;871;;;;;;
Bordeaux;Données temps réel;14/01/2024;02:45;857;;;;;;
Bordeaux;Données temps réel;14/01/2024;03:00;851;;;;;;
Bordeaux;Données temps réel;14/01/2024;03:15;834;;;;;;
Bordeaux;Données temps réel;14/01/2024;03:30;828;;;;;;
Bordeaux;Données temps réel;14/01/2024;03:45;827;;;;;;
Bordeaux;Données temps réel;14/01/2024;04:00;806;;;;;;
Bordeaux;Données temps réel;14/01/2024;04:15;810;;;;;;
Bordeaux;Données temps réel;14/01/2024;04:30;794;;;;;;
Bordeaux;Données temps réel;14/01/2024;04:45;788;;;;;;
Bordeaux;Données temps réel;14/01/2024;05:00;802;;;;;;
Bordeaux;Données temps réel;14/01/2024;05:15;796;;;;;;
Bordeaux;Données temps réel;14/01/2024;05:30;797;;;;;;
Bordeaux;Données temps réel;14/01/2024;05:45;798;;;;;;
Bordeaux;Données temps réel;14/01/2024;06:00;806;;;;;;
Bordeaux;Données temps réel;14/01/2024;06:15;803;;;;;;
Bordeaux;Données temps réel;14/01/2024;06:30;816;;;;;;
Bordeaux;Données temps réel;14/01/2024;06:45;814;;;;;;
Bordeaux;Données temps réel;14/01/2024;07:00;822;;;;;;
Bordeaux;Données temps réel;14/01/2024;07:15;836;;;;;;
Bordeaux;Données temps réel;14/01/2024;07:30;841;;;;;;
Bordeaux;Données temps réel;14/01/2024;07:45;844;;;;;;
Bordeaux;Données temps réel;14/01/2024;08:00;851;;;;;;
Bordeaux;Données temps réel;14/01/2024;08:15;855;;;;;;
Bordeaux;Données temps réel;14/01/2024;08:30;851;;;;;;
Bordeaux;Données temps réel;14/01/2024;08:45;862;;;;;;
Bordeaux;Données temps réel;14/01/2024;09:00;867;;;;;;
Bordeaux;Données temps réel;14/01/2024;09:15;880;;;;;;
Bordeaux;Données temps réel;14/01/2024;09:30;893;;;;;;
Bordeaux;Données temps réel;14/01/2024;09:45;892;;;;;;
Bordeaux;Données temps réel;14/01/2024;10:00;908;;;;;;
Bordeaux;Données temps réel;14/01/2024;10:15;922;;;;;;
Bordeaux;Données temps réel;14/01/2024;10:30;925;;;;;;
Bordeaux;Données temps réel;14/01/2024;10:45;944;;;;;;
Bordeaux;Données temps réel;14/01/2024;11:00;948;;;;;;
Bordeaux;Données temps réel;14/01/2024;11:15;940;;;;;;
Bordeaux;Données temps réel;14/01/2024;11:30;952;;;;;;
Bordeaux;Données temps réel;14/01/2024;11:45;959;;;;;;
Bordeaux;Données temps réel;14/01/2024;12:00;978;;;;;;
Bordeaux;Données temps réel;14/01/2024;12:15;992;;;;;;
Bordeaux;Données temps réel;14/01/2024;12:30;982;;;;;;
Bordeaux;Données temps réel;14/01/2024;12:45;971;;;;;;
Bordeaux;Données temps réel;14/01/2024;13:00;957;;;;;;
Bordeaux;Données temps réel;14/01/2024;13:15;936;;;;;;
Bordeaux;Données temps réel;14/01/2024;13:30;896;;;;;;
Bordeaux;Données temps réel;14/01/2024;13:45;893;;;;;;
Bordeaux;Données temps réel;14/01/2024;14:00;914;;;;;;
Bordeaux;Données temps réel;14/01/2024;14:15;900;;;;;;
Bordeaux;Données temps réel;14/01/2024;14:30;884;;;;;;
Bordeaux;Données temps réel;14/01/2024;14:45;880;;;;;;
Bordeaux;Données temps réel;14/01/2024;15:00;889;;;;;;
Bordeaux;Données temps réel;14/01/2024;15:15;851;;;;;;
Bordeaux;Données temps réel;14/01/2024;15:30;858;;;;;;
Bordeaux;Données temps réel;14/01/2024;15:45;836;;;;;;
Bordeaux;Données temps réel;14/01/2024;16:00;845;;;;;;
Bordeaux;Données temps réel;14/01/2024;16:15;843;;;;;;
Bordeaux;Données temps réel;14/01/2024;16:30;835;;;;;;
Bordeaux;Données temps réel;14/01/2024;16:45;836;;;;;;
Bordeaux;Données temps réel;14/01/2024;17:00;831;;;;;;
Bordeaux;Données temps réel;14/01/2024;17:15;842;;;;;;
Bordeaux;Données temps réel;14/01/2024;17:30;849;;;;;;
Bordeaux;Données temps réel;14/01/2024;17:45;862;;;;;;
Bordeaux;Données temps réel;14/01/2024;18:00;897;;;;;;
Bordeaux;Données temps réel;14/01/2024;18:15;905;;;;;;
Bordeaux;Données temps réel;14/01/2024;18:30;932;;;;;;
Bordeaux;Données temps réel;14/01/2024;18:45;934;;;;;;
Bordeaux;Données temps réel;14/01/2024;19:00;949;;;;;;
Bordeaux;Données temps réel;14/01/2024;19:15;956;;;;;;
Bordeaux;Données temps réel;14/01/2024;19:30;946;;;;;;
Bordeaux;Données temps réel;14/01/2024;19:45;939;;;;;;
Bordeaux;Données temps réel;14/01/2024;20:00;932;;;;;;
Bordeaux;Données temps réel;14/01/2024;20:15;921;;;;;;
Bordeaux;Données temps réel;14/01/2024;20:30;911;;;;;;
Bordeaux;Données temps réel;14/01/2024;20:45;902;;;;;;
Bordeaux;Données temps réel;14/01/2024;21:00;889;;;;;;
Bordeaux;Données temps réel;14/01/2024;21:15;886;;;;;;
Bordeaux;Données temps réel;14/01/2024;21:30;870;;;;;;
Bordeaux;Données temps réel;14/01/2024;21:45;844;;;;;;
Bordeaux;Données temps réel;14/01/2024;22:00;848;;;;;;
Bordeaux;Données temps réel;14/01/2024;22:15;848;;;;;;
Bordeaux;Données temps réel;14/01/2024;22:30;855;;;;;;
Bordeaux;Données temps réel;14/01/2024;22:45;888;;;;;;
Bordeaux;Données temps réel;14/01/2024;23:00;876;;;;;;
Bordeaux;Données temps réel;14/01/2024;23:15;856;;;;;;
Bordeaux;Données temps réel;14/01/2024;23:30;830;;;;;;
Bordeaux;Données temps réel;14/01/2024;23:45;820;;;;;;
Bordeaux;Données temps réel;15/01/2024;00:00;808;;;;;;
Bordeaux;Données temps réel;15/01/2024;00:15;818;;;;;;
Bordeaux;Données temps réel;15/01/2024;00:30;804;;;;;;
Bordeaux;Données temps réel;15/01/2024;00:45;776;;;;;;
Bordeaux;Données temps réel;15/01/2024;01:00;788;;;;;;
Bordeaux;Données temps réel;15/01/2024;01:15;782;;;;;;
Bordeaux;Données temps réel;15/01/2024;01:30;771;;;;;;
Bordeaux;Données temps réel;15/01/2024;01:45;779;;;;;;
Bordeaux;Données temps réel;15/01/2024;02:00;772;;;;;;
Bordeaux;Données temps réel;15/01/2024;02:15;787;;;;;;
Bordeaux;Données temps réel;15/01/2024;02:30;779;;;;;;
Bordeaux;Données temps réel;15/01/2024;02:45;781;;;;;;
Bordeaux;Données temps réel;15/01/2024;03:00;767;;;;;;
Bordeaux;Données temps réel;15/01/2024;03:15;763;;;;;;
Bordeaux;Données temps réel;15/01/2024;03:30;746;;;;;;
Bordeaux;Données temps réel;15/01/2024;03:45;736;;;;;;
Bordeaux;Données temps réel;15/01/2024;04:00;748;;;;;;
Bordeaux;Données temps réel;15/01/2024;04:15;730;;;;;;
Bordeaux;Données temps réel;15/01/2024;04:30;731;;;;;;
Bordeaux;Données temps réel;15/01/2024;04:45;725;;;;;;
Bordeaux;Données temps réel;15/01/2024;05:00;740;;;;;;
Bordeaux;Données temps réel;15/01/2024;05:15;738;;;;;;
Bordeaux;Données temps réel;15/01/2024;05:30;741;;;;;;
Bordeaux;Données temps réel;15/01/2024;05:45;764;;;;;;
Bordeaux;Données temps réel;15/01/2024;06:00;782;;;;;;
Bordeaux;Données temps réel;15/01/2024;06:15;804;;;;;;
Bordeaux;Données temps réel;15/01/2024;06:30;810;;;;;;
Bordeaux;Données temps réel;15/01/2024;06:45;837;;;;;;
Bordeaux;Données temps réel;15/01/2024;07:00;857;;;;;;
Bordeaux;Données temps réel;15/01/2024;07:15;891;;;;;;
Bordeaux;Données temps réel;15/01/2024;07:30;908;;;;;;
Bordeaux;Données temps réel;15/01/2024;07:45;931;;;;;;
Bordeaux;Données temps réel;15/01/2024;08:00;936;;;;;;
Bordeaux;Données temps réel;15/01/2024;08:15;928;;;;;;
Bordeaux;Données temps réel;15/01/2024;08:30;932;;;;;;
Bordeaux;Données temps réel;15/01/2024;08:45;940;;;;;;
Bordeaux;Données temps réel;15/01/2024;09:00;945;;;;;;
Bordeaux;Données temps réel;15/01/2024;09:15;948;;;;;;
Bordeaux;Données temps réel;15/01/2024;09:30;968;;;;;;
Bordeaux;Données temps réel;15/01/2024;09:45;965;;;;;;
Bordeaux;Données temps réel;15/01/2024;10:00;960;;;;;;
Bordeaux;Données temps réel;15/01/2024;10:15;967;;;;;;
Bordeaux;Données temps réel;15/01/2024;10:30;952;;;;;;
Bordeaux;Données temps réel;15/01/2024;10:45;938;;;;;;
Bordeaux;Données temps réel;15/01/2024;11:00;960;;;;;;
Bordeaux;Données temps réel;15/01/2024;11:15;957;;;;;;
Bordeaux;Données temps réel;15/01/2024;11:30;947;;;;;;
Bordeaux;Données temps réel;15/01/2024;11:45;964;;;;;;
Bordeaux;Données temps réel;15/01/2024;12:00;948;;;;;;
Bordeaux;Données temps réel;15/01/2024;12:15;944;;;;;;
Bordeaux;Données temps réel;15/01/2024;12:30;949;;;;;;
Bordeaux;Données temps réel;15/01/2024;12:45;954;;;;;;
Bordeaux;Données temps réel;15/01/2024;13:00;923;;;;;;
Bordeaux;Données temps réel;15/01/2024;13:15;914;;;;;;
Bordeaux;Données temps réel;15/01/2024;13:30;906;;;;;;
Bordeaux;Données temps réel;15/01/2024;13:45;906;;;;;;
Bordeaux;Données temps réel;15/01/2024;14:00;907;;;;;;
Bordeaux;Données temps réel;15/01/2024;14:15;884;;;;;;
Bordeaux;Données temps réel;15/01/2024;14:30;882;;;;;;
Bordeaux;Données temps réel;15/01/2024;14:45;882;;;;;;
Bordeaux;Données temps réel;15/01/2024;15:00;877;;;;;;
Bordeaux;Données temps réel;15/01/2024;15:15;873;;;;;;
Bordeaux;Données temps réel;15/01/2024;15:30;856;;;;;;
Bordeaux;Données temps réel;15/01/2024;15:45;848;;;;;;
Bordeaux;Données temps réel;15/01/2024;16:00;836;;;;;;
Bordeaux;Données temps réel;15/01/2024;16:15;848;;;;;;
Bordeaux;Données temps réel;15/01/2024;16:30;840;;;;;;
Bordeaux;Données temps réel;15/01/2024;16:45;839;;;;;;
Bordeaux;Données temps réel;15/01/2024;17:00;850;;;;;;
Bordeaux;Données temps réel;15/01/2024;17:15;846;;;;;;
Bordeaux;Données temps réel;15/01/2024;17:30;869;;;;;;
Bordeaux;Données temps réel;15/01/2024;17:45;863;;;;;;
Bordeaux;Données temps réel;15/01/2024;18:00;900;;;;;;
Bordeaux;Données temps réel;15/01/2024;18:15;915;;;;;;
Bordeaux;Données temps réel;15/01/2024;18:30;919;;;;;;
Bordeaux;Données temps réel;15/01/2024;18:45;930;;;;;;
Bordeaux;Données temps réel;15/01/2024;19:00;941;;;;;;
Bordeaux;Données temps réel;15/01/2024;19:15;948;;;;;;
Bordeaux;Données temps réel;15/01/2024;19:30;940;;;;;;
Bordeaux;Données temps réel;15/01/2024;19:45;927;;;;;;
Bordeaux;Données temps réel;15/01/2024;20:00;917;;;;;;
Bordeaux;Données temps réel;15/01/2024;20:15;890;;;;;;
Bordeaux;Données temps réel;15/01/2024;20:30;876;;;;;;
Bordeaux;Données temps réel;15/01/2024;20:45;863;;;;;;
Bordeaux;Données temps réel;15/01/2024;21:00;848;;;;;;
Bordeaux;Données temps réel;15/01/2024;21:15;828;;;;;;
Bordeaux;Données temps réel;15/01/2024;21:30;818;;;;;;
Bordeaux;Données temps réel;15/01/2024;21:45;808;;;;;;
Bordeaux;Données temps réel;15/01/2024;22:00;798;;;;;;
Bordeaux;Données temps réel;15/01/2024;22:15;791;;;;;;
Bordeaux;Données temps réel;15/01/2024;22:30;801;;;;;;
Bordeaux;Données temps réel;15/01/2024;22:45;830;;;;;;
Bordeaux;Données temps réel;15/01/2024;23:00;817;;;;;;
Bordeaux;Données temps réel;15/01/2024;23:15;795;;;;;;
Bordeaux;Données temps réel;15/01/2024;23:30;778;;;;;;
Bordeaux;Données temps réel;15/01/2024;23:45;764;;;;;;
Bordeaux;Données temps réel;16/01/2024;00:00;743;;;;;;
Bordeaux;Données temps réel;16/01/2024;00:15;749;;;;;;
Bordeaux;Données temps réel;16/01/2024;00:30;731;;;;;;
Bordeaux;Données temps réel;16/01/2024;00:45;721;;;;;;
Bordeaux;Données temps réel;16/01/2024;01:00;724;;;;;;
Bordeaux;Données temps réel;16/01/2024;01:15;731;;;;;;
Bordeaux;Données temps réel;16/01/2024;01:30;732;;;;;;
Bordeaux;Données temps réel;16/01/2024;01:45;723;;;;;;
Bordeaux;Données temps réel;16/01/2024;02:00;736;;;;;;
Bordeaux;Données temps réel;16/01/2024;02:15;740;;;;;;
Bordeaux;Données temps réel;16/01/2024;02:30;722;;;;;;
Bordeaux;Données temps réel;16/01/2024;02:45;723;;;;;;
Bordeaux;Données temps réel;16/01/2024;03:00;706;;;;;;
Bordeaux;Données temps réel;16/01/2024;03:15;717;;;;;;
Bordeaux;Données temps réel;16/01/2024;03:30;684;;;;;;
Bordeaux;Données temps réel;16/01/2024;03:45;694;;;;;;
Bordeaux;Données temps réel;16/01/2024;04:00;679;;;;;;
Bordeaux;Données temps réel;16/01/2024;04:15;675;;;;;;
Bordeaux;Données temps réel;16/01/2024;04:30;673;;;;;;
Bordeaux;Données temps réel;16/01/2024;04:45;677;;;;;;
Bordeaux;Données temps réel;16/01/2024;05:00;687;;;;;;
Bordeaux;Données temps réel;16/01/2024;05:15;690;;;;;;
Bordeaux;Données temps réel;16/01/2024;05:30;703;;;;;;
Bordeaux;Données temps réel;16/01/2024;05:45;713;;;;;;
Bordeaux;Données temps réel;16/01/2024;06:00;740;;;;;;
Bordeaux;Données temps réel;16/01/2024;06:15;775;;;;;;
Bordeaux;Données temps réel;16/01/2024;06:30;769;;;;;;
Bordeaux;Données temps réel;16/01/2024;06:45;790;;;;;;
Bordeaux;Données temps réel;16/01/2024;07:00;822;;;;;;
Bordeaux;Données temps réel;16/01/2024;07:15;863;;;;;;
Bordeaux;Données temps réel;16/01/2024;07:30;875;;;;;;
Bordeaux;Données temps réel;16/01/2024;07:45;886;;;;;;
Bordeaux;Données temps réel;16/01/2024;08:00;901;;;;;;
Bordeaux;Données temps réel;16/01/2024;08:15;893;;;;;;
Bordeaux;Données temps réel;16/01/2024;08:30;906;;;;;;
Bordeaux;Données temps réel;16/01/2024;08:45;913;;;;;;
Bordeaux;Données temps réel;16/01/2024;09:00;912;;;;;;
Bordeaux;Données temps réel;16/01/2024;09:15;912;;;;;;
Bordeaux;Données temps réel;16/01/2024;09:30;916;;;;;;
Bordeaux;Données temps réel;16/01/2024;09:45;918;;;;;;
Bordeaux;Données temps réel;16/01/2024;10:00;934;;;;;;
Bordeaux;Données temps réel;16/01/2024;10:15;917;;;;;;
Bordeaux;Données temps réel;16/01/2024;10:30;922;;;;;;
Bordeaux;Données temps réel;16/01/2024;10:45;918;;;;;;
Bordeaux;Données temps réel;16/01/2024;11:00;919;;;;;;
Bordeaux;Données temps réel;16/01/2024;11:15;914;;;;;;
Bordeaux;Données temps réel;16/01/2024;11:30;926;;;;;;
Bordeaux;Données temps réel;16/01/2024;11:45;921;;;;;;
Bordeaux;Données temps réel;16/01/2024;12:00;908;;;;;;
