Code commune - Code de la zone;Code commune - Libellé de la zone;Classe de véhicule;Catégorie de véhicule;Carburant;Vignette Crit'Air;Parc de véhicule au 1er janvier 2011 (en nombre de véhicules);Parc de véhicule au 1er janvier 2012 (en nombre de véhicules);Parc de véhicule au 1er janvier 2013 (en nombre de véhicules);Parc de véhicule au 1er janvier 2014 (en nombre de véhicules);Parc de véhicule au 1er janvier 2015 (en nombre de véhicules);Parc de véhicule au 1er janvier 2016 (en nombre de véhicules);Parc de véhicule au 1er janvier 2017 (en nombre de véhicules);Parc de véhicule au 1er janvier 2018 (en nombre de véhicules);Parc de véhicule au 1er janvier 2019 (en nombre de véhicules);Parc de véhicule au 1er janvier 2020 (en nombre de véhicules);Parc de véhicule au 1er janvier 2021 (en nombre de véhicules);Parc de véhicule au 1er janvier 2022 (en nombre de véhicules)
69141;Mornant;pl;Tracteur routier;Diesel;Crit'Air 3;6;14;38;46;45;40;21;8;7;8;9;5
69141;Mornant;pl;VASP lourd;Diesel;Crit'Air 3;0;0;3;3;3;3;5;4;4;4;2;2
69141;Mornant;pl;Camion;Diesel;Crit'Air 4;27;30;28;17;12;10;5;7;5;6;4;6
69141;Mornant;pl;Tracteur routier;Diesel;Crit'Air 4;24;17;12;5;2;2;0;0;0;0;0;0
69141;Mornant;pl;Camion;Diesel;Crit'Air 5;16;16;14;12;15;9;8;8;7;7;7;7
69141;Mornant;pl;Tracteur routier;Diesel;Crit'Air 5;10;2;2;2;0;0;0;0;3;2;2;2
69141;Mornant;pl;VASP lourd;Diesel;Crit'Air 5;0;1;1;1;1;1;0;0;0;0;0;0
69141;Mornant;pl;Camion;Diesel;Non classé;20;17;13;16;11;13;12;9;8;7;7;5
69141;Mornant;pl;Tracteur routier;Diesel;Non classé;1;2;1;0;0;0;0;0;0;0;0;0
69141;Mornant;pl;VASP lourd;Diesel;Non classé;2;2;1;1;1;1;1;0;1;1;1;1
69142;La Mulatière;pl;Tracteur routier;Diesel;Crit'Air 2;0;0;0;0;0;0;0;0;0;0;1;2
69142;La Mulatière;pl;Camion;Diesel;Crit'Air 4;1;1;1;1;1;1;1;1;1;2;2;2
69142;La Mulatière;pl;Tracteur routier;Diesel;Crit'Air 5;0;0;0;0;0;0;0;0;1;1;1;1
69142;La Mulatière;pl;Camion;Diesel;Non classé;2;2;1;1;1;1;1;1;0;0;0;0
69143;Neuville-sur-Saône;pl;Camion;Diesel;Crit'Air 2;0;0;0;0;0;1;1;1;1;1;1;2
69143;Neuville-sur-Saône;pl;Tracteur routier;Diesel;Crit'Air 2;0;0;0;0;0;0;0;2;4;6;6;12
69143;Neuville-sur-Saône;pl;VASP lourd;Diesel;Crit'Air 2;0;0;0;0;0;1;1;1;1;0;0;0
69143;Neuville-sur-Saône;pl;Camion;Diesel;Crit'Air 3;0;0;0;0;0;1;1;1;0;0;1;3
69143;Neuville-sur-Saône;pl;Tracteur routier;Diesel;Crit'Air 3;0;1;1;0;0;0;0;1;1;1;0;0
69143;Neuville-sur-Saône;pl;Camion;Diesel;Crit'Air 4;3;4;4;4;5;6;6;7;7;5;5;5
69143;Neuville-sur-Saône;pl;VASP lourd;Diesel;Crit'Air 4;0;1;1;1;1;0;0;1;1;1;0;0
69143;Neuville-sur-Saône;pl;Camion;Diesel;Crit'Air 5;6;7;8;8;3;3;3;4;5;5;5;5
69143;Neuville-sur-Saône;pl;Tracteur routier;Diesel;Crit'Air 5;1;1;0;0;0;0;0;0;0;0;0;0
69143;Neuville-sur-Saône;pl;VASP lourd;Diesel;Crit'Air 5;2;2;2;2;1;0;0;0;0;0;0;0
69143;Neuville-sur-Saône;pl;Camion;Diesel;Non classé;5;3;2;1;2;2;1;2;2;2;3;3
69143;Neuville-sur-Saône;pl;Tracteur routier;Diesel;Non classé;0;0;0;0;1;1;1;0;0;0;0;0
69143;Neuville-sur-Saône;pl;VASP lourd;Diesel;Non classé;1;3;1;2;2;2;2;0;1;2;2;0
69145;Odenas;pl;VASP lourd;Diesel;Crit'Air 2;0;0;0;0;0;0;0;0;0;0;0;0
69145;Odenas;pl;VASP lourd;Diesel;Crit'Air 4;0;0;0;1;0;0;0;0;0;0;0;0
69145;Odenas;pl;Camion;Diesel;Non classé;0;0;0;1;1;0;0;0;0;0;0;0
69148;Orliénas;pl;Camion;Diesel;Crit'Air 2;0;0;0;0;0;0;0;0;0;1;2;4
69148;Orliénas;pl;VASP lourd;Diesel;Crit'Air 2;0;0;0;0;0;0;0;0;0;1;1;0
69148;Orliénas;pl;Camion;Diesel;Crit'Air 3;0;1;1;1;1;1;1;1;1;1;1;1
69148;Orliénas;pl;VASP lourd;Diesel;Crit'Air 3;0;0;1;1;1;2;2;1;1;1;1;1
69148;Orliénas;pl;Camion;Diesel;Crit'Air 4;0;0;0;0;1;1;1;1;1;1;1;1
69148;Orliénas;pl;Tracteur routier;Diesel;Crit'Air 4;1;0;0;0;0;0;0;0;0;0;0;0
69148;Orliénas;pl;Camion;Diesel;Crit'Air 5;1;1;2;2;3;3;3;3;3;3;3;3
69148;Orliénas;pl;Camion;Diesel;Non classé;6;6;6;6;4;4;4;4;3;3;3;2
69148;Orliénas;pl;VASP lourd;Diesel;Non classé;0;0;0;0;0;0;0;0;0;0;1;1
69149;Oullins;pl;Camion;Diesel;Crit'Air 2;0;0;0;0;0;0;0;0;1;1;1;1
69149;Oullins;pl;Tracteur routier;Diesel;Crit'Air 2;0;0;0;0;1;2;2;2;2;2;1;2
69149;Oullins;pl;VASP lourd;Diesel;Crit'Air 2;0;0;0;0;0;1;0;1;3;3;3;3
69149;Oullins;pl;Camion;Diesel;Crit'Air 3;0;0;0;0;0;0;0;1;1;1;2;2
69149;Oullins;pl;Tracteur routier;Diesel;Crit'Air 3;0;0;0;0;0;1;1;3;3;3;2;2
69149;Oullins;pl;VASP lourd;Diesel;Crit'Air 3;0;0;0;0;0;1;1;1;2;1;1;1
69149;Oullins;pl;Camion;Diesel;Crit'Air 4;1;1;0;0;0;0;1;3;3;3;3;3
69149;Oullins;pl;Tracteur routier;Diesel;Crit'Air 4;0;3;0;0;0;0;0;0;0;0;0;0
69149;Oullins;pl;VASP lourd;Diesel;Crit'Air 4;2;1;1;1;0;0;0;0;0;0;0;0
69149;Oullins;pl;Camion;Diesel;Crit'Air 5;2;2;1;2;2;2;2;0;0;1;1;1
69149;Oullins;pl;Tracteur routier;Diesel;Crit'Air 5;2;3;3;3;3;2;1;1;0;0;0;0
69149;Oullins;pl;VASP lourd;Diesel;Crit'Air 5;1;1;1;1;1;1;1;1;1;1;1;1
69149;Oullins;pl;Camion;Diesel;Non classé;8;7;8;7;6;6;3;3;1;1;1;0
69149;Oullins;pl;Tracteur routier;Diesel;Non classé;4;4;1;1;1;0;0;0;0;0;0;0
69149;Oullins;pl;VASP lourd;Diesel;Non classé;1;1;1;1;1;1;0;1;1;1;1;0
69149;Oullins;pl;Camion;Essence;Non classé;0;0;0;0;0;0;1;0;0;0;0;0
69151;Le Perréon;pl;Camion;Diesel;Crit'Air 2;0;0;0;0;2;2;2;3;4;7;10;9
69151;Le Perréon;pl;Tracteur routier;Diesel;Crit'Air 2;0;0;0;0;0;1;2;2;2;1;0;2
69151;Le Perréon;pl;Camion;Diesel;Crit'Air 3;1;1;3;4;4;3;3;3;3;3;3;3
69151;Le Perréon;pl;Camion;Diesel;Crit'Air 4;5;5;6;5;5;5;4;3;2;1;1;1
69151;Le Perréon;pl;Camion;Diesel;Crit'Air 5;7;6;7;6;5;5;4;3;2;2;2;1
69151;Le Perréon;pl;VASP lourd;Diesel;Crit'Air 5;0;0;0;0;0;0;0;0;1;0;0;0
69151;Le Perréon;pl;Camion;Diesel;Non classé;11;12;10;7;7;6;7;6;4;5;4;3
69151;Le Perréon;pl;VASP lourd;Diesel;Non classé;0;0;0;0;0;0;0;0;0;0;0;1
69151;Le Perréon;pl;Camion;Essence;Non classé;1;1;1;1;1;0;0;0;0;0;0;0
69152;Pierre-Bénite;pl;Camion;Diesel;Crit'Air 2;0;0;0;0;2;5;8;21;32;49;60;63
69152;Pierre-Bénite;pl;Tracteur routier;Diesel;Crit'Air 2;0;0;0;0;19;32;56;58;71;102;106;104
69152;Pierre-Bénite;pl;VASP lourd;Diesel;Crit'Air 2;0;0;0;0;0;0;0;0;0;1;1;1
69152;Pierre-Bénite;pl;Camion;Diesel;Crit'Air 3;5;17;24;32;36;38;34;40;44;41;34;32
69152;Pierre-Bénite;pl;Tracteur routier;Diesel;Crit'Air 3;24;61;64;71;68;76;68;64;49;38;4;3
69152;Pierre-Bénite;pl;VASP lourd;Diesel;Crit'Air 3;2;2;2;2;2;2;2;2;2;2;2;2
69152;Pierre-Bénite;pl;Camion;Diesel;Crit'Air 4;39;39;39;37;35;34;36;35;34;30;23;16
69152;Pierre-Bénite;pl;Tracteur routier;Diesel;Crit'Air 4;57;58;44;40;29;28;20;6;4;2;1;1
69152;Pierre-Bénite;pl;Camion;Diesel;Crit'Air 5;44;47;46;38;33;34;29;24;20;15;11;10
69152;Pierre-Bénite;pl;Tracteur routier;Diesel;Crit'Air 5;24;14;4;3;4;4;2;1;1;0;0;0
69152;Pierre-Bénite;pl;Camion;Diesel;Non classé;28;29;23;20;16;15;14;11;9;6;2;2
69152;Pierre-Bénite;pl;Tracteur routier;Diesel;Non classé;8;4;1;1;1;1;1;2;1;1;1;1
69152;Pierre-Bénite;pl;VASP lourd;Diesel;Non classé;1;1;1;1;1;1;2;1;1;2;1;0
69152;Pierre-Bénite;pl;Tracteur routier;Gaz et inconnu;Crit'Air 1;0;0;0;0;0;0;0;1;1;1;1;1
69153;Poleymieux-au-Mont-d'Or;pl;VASP lourd;Diesel;Crit'Air 3;0;0;0;0;0;0;1;1;1;1;1;0
69154;Pollionnay;pl;Camion;Diesel;Crit'Air 2;0;0;0;0;0;1;1;1;2;2;3;3
69154;Pollionnay;pl;Tracteur routier;Diesel;Crit'Air 2;0;0;0;0;0;0;0;1;1;1;2;2
69154;Pollionnay;pl;VASP lourd;Diesel;Crit'Air 2;0;0;0;0;0;0;0;0;0;0;1;1
69154;Pollionnay;pl;Camion;Diesel;Crit'Air 3;1;0;0;3;3;3;3;3;3;3;3;3
69154;Pollionnay;pl;VASP lourd;Diesel;Crit'Air 3;0;0;0;0;0;0;0;1;1;1;1;1
69154;Pollionnay;pl;Camion;Diesel;Crit'Air 4;2;3;3;2;2;2;2;2;2;2;2;0
69154;Pollionnay;pl;Tracteur routier;Diesel;Crit'Air 4;0;1;1;1;1;1;1;1;1;1;1;1
69154;Pollionnay;pl;VASP lourd;Diesel;Crit'Air 4;1;1;1;1;1;1;1;0;0;0;0;0
69154;Pollionnay;pl;Camion;Diesel;Crit'Air 5;2;2;2;2;3;3;3;3;2;3;3;3
69154;Pollionnay;pl;Tracteur routier;Diesel;Crit'Air 5;1;1;1;1;1;1;1;1;0;0;0;0
69154;Pollionnay;pl;Camion;Diesel;Non classé;7;5;5;6;4;2;3;2;1;1;1;2
69154;Pollionnay;pl;Tracteur routier;Diesel;Non classé;1;1;0;1;1;1;0;1;1;1;0;0
69154;Pollionnay;pl;VASP lourd;Diesel;Non classé;0;0;0;1;1;0;0;0;0;0;0;0
69155;Pomeys;pl;Tracteur routier;Diesel;Crit'Air 2;0;0;0;0;0;0;0;0;0;1;1;1
69155;Pomeys;pl;VASP lourd;Diesel;Crit'Air 2;0;0;0;0;0;0;0;0;1;1;1;1
69155;Pomeys;pl;VASP lourd;Diesel;Crit'Air 3;0;0;0;0;0;0;0;0;0;1;2;2
69155;Pomeys;pl;Camion;Diesel;Crit'Air 4;1;1;0;0;0;0;0;0;0;0;0;1
69155;Pomeys;pl;Tracteur routier;Diesel;Crit'Air 4;1;1;1;1;1;1;1;1;1;0;0;0
69155;Pomeys;pl;Camion;Diesel;Non classé;0;0;0;0;0;0;0;0;0;0;0;0
69155;Pomeys;pl;VASP lourd;Gaz et inconnu;Crit'Air 1;0;0;0;0;0;0;0;0;0;0;1;1
69156;Pommiers;pl;VASP lourd;Diesel;Crit'Air 3;0;0;0;0;0;0;0;1;1;1;1;1
69156;Pommiers;pl;Camion;Diesel;Crit'Air 5;1;1;1;1;1;0;0;0;1;0;0;0
69156;Pommiers;pl;Camion;Diesel;Non classé;2;2;1;1;1;0;0;0;0;0;0;0
69156;Pommiers;pl;VASP lourd;Diesel;Non classé;0;1;1;0;0;0;0;0;0;0;0;0
69157;Vindry-sur-Turdine;pl;Camion;Diesel;Crit'Air 2;0;0;0;0;1;5;7;13;16;20;24;14
69157;Vindry-sur-Turdine;pl;Tracteur routier;Diesel;Crit'Air 2;0;0;0;0;1;1;1;1;1;1;1;1
69157;Vindry-sur-Turdine;pl;VASP lourd;Diesel;Crit'Air 2;0;0;0;0;0;0;0;1;1;1;1;0
69157;Vindry-sur-Turdine;pl;Camion;Diesel;Crit'Air 3;3;4;6;8;14;14;16;12;11;8;7;7
69157;Vindry-sur-Turdine;pl;VASP lourd;Diesel;Crit'Air 3;0;0;0;0;0;0;0;1;1;1;1;1
69157;Vindry-sur-Turdine;pl;Camion;Diesel;Crit'Air 4;3;3;4;6;7;6;5;6;6;6;5;7
69157;Vindry-sur-Turdine;pl;VASP lourd;Diesel;Crit'Air 4;0;0;0;0;0;0;0;0;0;0;2;2
69157;Vindry-sur-Turdine;pl;Camion;Diesel;Crit'Air 5;10;8;5;6;6;6;7;6;6;6;7;6
69157;Vindry-sur-Turdine;pl;Tracteur routier;Diesel;Crit'Air 5;1;1;1;1;1;1;1;2;2;2;2;1
69157;Vindry-sur-Turdine;pl;Camion;Diesel;Non classé;7;7;7;5;5;4;6;5;3;2;2;3
69157;Vindry-sur-Turdine;pl;Tracteur routier;Diesel;Non classé;3;3;3;3;3;2;2;0;0;0;0;0
69157;Vindry-sur-Turdine;pl;VASP lourd;Diesel;Non classé;0;0;1;1;1;1;1;1;1;0;0;0
69159;Porte des Pierres Dorées;pl;Camion;Diesel;Crit'Air 2;0;0;0;0;0;0;0;2;3;4;4;6
69159;Porte des Pierres Dorées;pl;Camion;Diesel;Crit'Air 3;1;0;0;0;0;0;0;1;2;2;1;1
69159;Porte des Pierres Dorées;pl;VASP lourd;Diesel;Crit'Air 3;0;0;0;1;1;1;1;1;1;1;1;1
69159;Porte des Pierres Dorées;pl;Camion;Diesel;Crit'Air 4;6;6;6;6;5;5;5;5;4;4;4;3
69159;Porte des Pierres Dorées;pl;Tracteur routier;Diesel;Crit'Air 4;1;0;0;0;0;0;0;0;0;0;0;0
69159;Porte des Pierres Dorées;pl;Camion;Diesel;Crit'Air 5;2;2;0;0;0;1;2;3;3;3;3;2
69159;Porte des Pierres Dorées;pl;VASP lourd;Diesel;Crit'Air 5;0;1;2;2;2;2;2;1;1;1;1;1
69159;Porte des Pierres Dorées;pl;Camion;Diesel;Non classé;8;7;6;6;6;6;7;6;5;3;2;2
69159;Porte des Pierres Dorées;pl;Tracteur routier;Diesel;Non classé;1;1;1;1;1;1;1;0;0;1;1;0
69159;Porte des Pierres Dorées;pl;VASP lourd;Diesel;Non classé;1;1;1;0;0;0;0;0;0;0;0;0
69160;Poule-les-Écharmeaux;pl;Camion;Diesel;Crit'Air 3;0;0;0;0;0;0;0;0;0;1;1;1
69160;Poule-les-Écharmeaux;pl;VASP lourd;Diesel;Crit'Air 3;0;0;0;0;1;0;0;0;0;0;0;0
69160;Poule-les-Écharmeaux;pl;Camion;Diesel;Crit'Air 4;0;0;0;1;0;0;0;0;0;0;0;0
69160;Poule-les-Écharmeaux;pl;Tracteur routier;Diesel;Crit'Air 4;0;0;0;0;1;1;0;0;0;0;0;0
69160;Poule-les-Écharmeaux;pl;Camion;Diesel;Crit'Air 5;0;1;1;1;1;1;1;1;1;1;1;1
69160;Poule-les-Écharmeaux;pl;Tracteur routier;Diesel;Crit'Air 5;0;0;0;0;0;1;1;0;0;0;0;0
69160;Poule-les-Écharmeaux;pl;Camion;Diesel;Non classé;8;7;6;4;3;4;4;4;4;4;4;4
69160;Poule-les-Écharmeaux;pl;VASP lourd;Diesel;Non classé;1;1;0;1;0;1;1;1;1;1;1;0
69161;Propières;pl;Tracteur routier;Diesel;Crit'Air 2;0;0;0;0;1;3;4;5;5;0;0;0
69161;Propières;pl;Tracteur routier;Diesel;Crit'Air 3;1;1;3;4;6;6;5;4;1;0;0;0
69161;Propières;pl;Camion;Diesel;Crit'Air 4;2;2;2;2;3;3;3;2;2;2;2;2
69161;Propières;pl;Tracteur routier;Diesel;Crit'Air 4;2;2;2;2;2;0;0;0;0;0;0;0
69161;Propières;pl;VASP lourd;Diesel;Crit'Air 4;0;0;0;0;0;0;1;1;1;1;1;1
69161;Propières;pl;Camion;Diesel;Crit'Air 5;3;2;2;2;0;0;1;2;2;2;2;2
69161;Propières;pl;Tracteur routier;Diesel;Crit'Air 5;5;4;3;2;1;1;1;1;0;0;0;0
69161;Propières;pl;Camion;Diesel;Non classé;3;2;3;3;3;2;2;0;0;1;1;2
69161;Propières;pl;Tracteur routier;Diesel;Non classé;2;1;1;1;1;1;1;1;1;1;1;1
69162;Quincié-en-Beaujolais;pl;Camion;Diesel;Crit'Air 2;0;0;0;0;0;0;0;0;0;0;0;1
69162;Quincié-en-Beaujolais;pl;Camion;Diesel;Crit'Air 3;0;2;2;2;2;1;1;1;1;1;1;1
69162;Quincié-en-Beaujolais;pl;VASP lourd;Diesel;Crit'Air 3;0;0;0;0;0;1;0;0;0;0;0;0
69162;Quincié-en-Beaujolais;pl;Camion;Diesel;Crit'Air 4;8;8;8;8;8;4;4;4;4;4;4;3
69162;Quincié-en-Beaujolais;pl;Camion;Diesel;Crit'Air 5;4;2;3;3;2;1;1;1;3;4;3;3
69162;Quincié-en-Beaujolais;pl;Camion;Diesel;Non classé;7;8;7;7;5;5;6;6;4;4;4;4
69162;Quincié-en-Beaujolais;pl;Tracteur routier;Diesel;Non classé;1;1;1;1;1;1;1;1;1;1;1;1
69163;Quincieux;pl;Camion;Diesel;Crit'Air 2;0;0;0;0;1;1;1;1;1;1;3;4
69163;Quincieux;pl;Tracteur routier;Diesel;Crit'Air 2;0;0;0;0;0;0;0;0;0;0;0;2
69163;Quincieux;pl;VASP lourd;Diesel;Crit'Air 2;0;0;0;0;0;0;0;0;0;0;1;0
69163;Quincieux;pl;Camion;Diesel;Crit'Air 3;0;0;1;1;3;3;3;3;3;3;3;3
69163;Quincieux;pl;Camion;Diesel;Crit'Air 4;2;2;3;3;0;0;0;0;0;1;0;0
69163;Quincieux;pl;Camion;Diesel;Crit'Air 5;4;4;4;4;4;5;7;8;8;6;5;6
69163;Quincieux;pl;VASP lourd;Diesel;Crit'Air 5;1;1;2;2;2;2;2;2;2;2;1;0
69163;Quincieux;pl;Camion;Diesel;Non classé;11;10;10;12;12;11;9;10;9;7;6;4
69163;Quincieux;pl;Tracteur routier;Diesel;Non classé;1;1;1;1;1;1;1;1;1;1;1;1
69163;Quincieux;pl;VASP lourd;Diesel;Non classé;2;2;2;1;1;0;0;0;0;0;0;0
69163;Quincieux;pl;VASP lourd;Essence;Non classé;0;0;1;1;1;0;0;0;0;0;0;0
69164;Ranchal;pl;Camion;Diesel;Crit'Air 2;0;0;0;0;0;0;1;1;1;1;1;1
69164;Ranchal;pl;Tracteur routier;Diesel;Crit'Air 2;0;0;0;0;0;1;1;1;2;2;1;1
69164;Ranchal;pl;Camion;Diesel;Crit'Air 3;0;1;1;1;1;1;1;1;1;1;0;0
69164;Ranchal;pl;Tracteur routier;Diesel;Crit'Air 3;1;2;2;3;3;2;1;1;1;0;0;0
69164;Ranchal;pl;Camion;Diesel;Crit'Air 4;1;1;0;0;0;0;0;0;0;0;0;0
69164;Ranchal;pl;Tracteur routier;Diesel;Crit'Air 4;2;2;2;1;0;0;0;0;0;0;0;0
69164;Ranchal;pl;Tracteur routier;Diesel;Crit'Air 5;2;0;0;0;0;0;0;1;1;1;1;1
69165;Régnié-Durette;pl;Camion;Diesel;Crit'Air 3;0;1;1;1;0;0;0;0;0;0;0;0
69165;Régnié-Durette;pl;Tracteur routier;Diesel;Crit'Air 4;0;0;0;1;1;1;1;1;1;1;0;0
69165;Régnié-Durette;pl;Tracteur routier;Diesel;Crit'Air 5;1;1;1;0;0;0;0;0;0;0;0;0
69165;Régnié-Durette;pl;Camion;Diesel;Non classé;2;1;1;1;0;0;1;0;0;0;0;1
69165;Régnié-Durette;pl;Tracteur routier;Diesel;Non classé;1;0;0;0;0;0;0;0;0;0;0;0
69167;Rivolet;pl;VASP lourd;Diesel;Crit'Air 3;0;0;0;0;1;1;1;1;0;1;1;0
69167;Rivolet;pl;Camion;Diesel;Crit'Air 5;0;0;0;0;1;1;1;1;1;1;0;0
69167;Rivolet;pl;Camion;Diesel;Non classé;2;2;2;1;0;0;0;0;0;0;0;0
69167;Rivolet;pl;Tracteur routier;Diesel;Non classé;0;0;1;0;1;1;1;1;1;0;0;0
69168;Rochetaillée-sur-Saône;pl;Tracteur routier;Diesel;Crit'Air 2;0;0;0;0;2;6;10;13;18;17;21;22
69168;Rochetaillée-sur-Saône;pl;Tracteur routier;Diesel;Crit'Air 3;0;0;5;5;5;7;7;7;7;4;1;0
69168;Rochetaillée-sur-Saône;pl;Tracteur routier;Diesel;Crit'Air 4;5;5;6;8;8;8;7;4;1;0;0;0
69168;Rochetaillée-sur-Saône;pl;Tracteur routier;Diesel;Crit'Air 5;9;9;9;9;6;1;0;0;0;0;0;0
69168;Rochetaillée-sur-Saône;pl;VASP lourd;Diesel;Crit'Air 5;0;0;0;0;0;0;0;0;0;1;1;1
69168;Rochetaillée-sur-Saône;pl;Tracteur routier;Diesel;Non classé;3;3;0;0;0;0;0;0;0;0;0;0
69169;Ronno;pl;Camion;Diesel;Crit'Air 2;0;0;0;0;1;0;0;0;0;0;0;1
69169;Ronno;pl;Tracteur routier;Diesel;Crit'Air 2;0;0;0;0;0;0;0;0;0;0;0;1
69169;Ronno;pl;Camion;Diesel;Crit'Air 3;2;2;2;2;1;0;0;0;0;0;0;0
69169;Ronno;pl;Tracteur routier;Diesel;Crit'Air 3;0;0;1;1;1;0;0;0;0;0;0;0
69169;Ronno;pl;Camion;Diesel;Crit'Air 5;3;2;2;2;2;1;1;1;1;0;0;0
69169;Ronno;pl;Tracteur routier;Diesel;Crit'Air 5;1;1;0;0;0;0;0;0;0;0;0;0
69169;Ronno;pl;Camion;Diesel;Non classé;0;1;1;1;0;0;0;0;0;0;0;0
69169;Ronno;pl;Tracteur routier;Diesel;Non classé;1;1;1;2;2;2;1;1;1;1;1;1
69170;Rontalon;pl;Camion;Diesel;Crit'Air 2;0;0;0;0;0;0;0;0;0;0;2;2
69170;Rontalon;pl;Camion;Diesel;Crit'Air 4;0;0;0;0;0;0;1;1;1;1;1;1
69170;Rontalon;pl;Camion;Diesel;Crit'Air 5;1;1;1;1;2;2;2;2;2;2;1;1
69170;Rontalon;pl;Camion;Diesel;Non classé;4;5;5;4;4;5;5;5;5;5;4;4
69170;Rontalon;pl;VASP lourd;Diesel;Non classé;1;1;0;1;1;2;1;0;0;0;0;1
69170;Rontalon;pl;Camion;Essence;Non classé;0;1;0;0;0;0;1;0;0;0;0;0
69171;Sain-Bel;pl;Camion;Diesel;Crit'Air 2;0;0;0;0;0;0;0;1;1;1;2;2
69171;Sain-Bel;pl;Tracteur routier;Diesel;Crit'Air 2;0;0;0;0;0;0;1;2;3;4;6;6
69171;Sain-Bel;pl;Camion;Diesel;Crit'Air 3;2;2;2;2;2;2;2;2;2;3;3;4
69171;Sain-Bel;pl;Tracteur routier;Diesel;Crit'Air 3;0;1;3;4;4;4;3;2;2;2;1;1
69171;Sain-Bel;pl;VASP lourd;Diesel;Crit'Air 3;0;0;0;0;1;1;1;1;1;0;0;0
69171;Sain-Bel;pl;Camion;Diesel;Crit'Air 4;1;1;1;1;1;1;1;1;1;1;0;0
69171;Sain-Bel;pl;Tracteur routier;Diesel;Crit'Air 4;4;4;2;1;1;1;1;1;1;1;1;1
69171;Sain-Bel;pl;Camion;Diesel;Crit'Air 5;5;4;4;4;3;3;5;4;4;3;2;1
69171;Sain-Bel;pl;Tracteur routier;Diesel;Crit'Air 5;1;0;0;0;0;0;0;0;0;0;0;0
69171;Sain-Bel;pl;Camion;Diesel;Non classé;5;4;4;4;3;3;3;3;2;1;1;1
69172;Salles-Arbuissonnas-en-Beaujolais;pl;Camion;Diesel;Crit'Air 3;1;1;1;1;1;1;2;2;2;1;1;1
69172;Salles-Arbuissonnas-en-Beaujolais;pl;Camion;Diesel;Crit'Air 4;0;0;0;0;0;0;0;0;1;1;1;1
69172;Salles-Arbuissonnas-en-Beaujolais;pl;Camion;Diesel;Crit'Air 5;1;1;1;2;2;2;2;2;1;1;1;1
69172;Salles-Arbuissonnas-en-Beaujolais;pl;Tracteur routier;Diesel;Crit'Air 5;1;1;1;1;1;1;1;1;1;1;1;0
69172;Salles-Arbuissonnas-en-Beaujolais;pl;Camion;Diesel;Non classé;3;3;3;1;1;1;2;2;2;1;1;1
69173;Sarcey;pl;Camion;Diesel;Crit'Air 2;0;0;0;0;0;0;0;0;0;1;7;8
69173;Sarcey;pl;Tracteur routier;Diesel;Crit'Air 2;0;0;0;0;0;0;0;0;3;3;4;4
69173;Sarcey;pl;VASP lourd;Diesel;Crit'Air 2;0;0;0;0;0;0;0;0;1;1;1;1
69173;Sarcey;pl;Camion;Diesel;Crit'Air 3;0;0;0;0;0;0;0;0;0;0;1;1
69173;Sarcey;pl;Tracteur routier;Diesel;Crit'Air 3;0;0;0;1;1;1;1;1;1;1;1;1
69173;Sarcey;pl;VASP lourd;Diesel;Crit'Air 3;0;0;0;1;1;1;1;1;0;0;0;0
69173;Sarcey;pl;Tracteur routier;Diesel;Crit'Air 4;2;2;2;2;2;2;2;2;1;0;0;0
69173;Sarcey;pl;Camion;Diesel;Crit'Air 5;2;2;2;2;2;2;2;2;1;1;1;1
69173;Sarcey;pl;Tracteur routier;Diesel;Crit'Air 5;2;2;2;0;0;0;0;0;0;0;0;0
69173;Sarcey;pl;Camion;Diesel;Non classé;1;1;1;1;1;1;1;1;0;1;0;0
69173;Sarcey;pl;VASP lourd;Diesel;Non classé;1;1;1;1;1;1;1;1;1;1;1;1
69174;Les Sauvages;pl;Camion;Diesel;Crit'Air 2;0;0;0;0;1;1;2;3;4;4;0;0
69174;Les Sauvages;pl;Tracteur routier;Diesel;Crit'Air 2;0;0;0;0;0;0;0;0;1;1;0;0
69174;Les Sauvages;pl;Camion;Diesel;Crit'Air 3;0;0;1;1;1;1;1;2;2;2;1;1
69174;Les Sauvages;pl;Camion;Diesel;Crit'Air 4;2;2;2;2;2;1;1;1;1;0;0;0
69174;Les Sauvages;pl;Camion;Diesel;Crit'Air 5;1;1;1;1;1;1;1;1;0;1;0;0
69174;Les Sauvages;pl;Camion;Diesel;Non classé;1;2;1;1;1;1;0;0;0;0;1;0
69175;Savigny;pl;Camion;Diesel;Crit'Air 2;0;0;0;0;0;0;0;0;1;6;4;8
69175;Savigny;pl;Tracteur routier;Diesel;Crit'Air 2;0;0;0;0;0;0;0;0;0;0;1;2
69175;Savigny;pl;VASP lourd;Diesel;Crit'Air 2;0;0;0;0;0;0;0;2;2;2;3;3
69175;Savigny;pl;Camion;Diesel;Crit'Air 3;1;3;3;3;2;5;4;3;6;6;7;7
69175;Savigny;pl;Tracteur routier;Diesel;Crit'Air 3;0;0;0;1;1;2;2;2;2;2;1;1
69175;Savigny;pl;VASP lourd;Diesel;Crit'Air 3;0;1;1;0;0;0;0;0;2;2;2;2
69175;Savigny;pl;Camion;Diesel;Crit'Air 4;2;2;4;2;2;2;2;2;8;8;8;7
69175;Savigny;pl;Tracteur routier;Diesel;Crit'Air 4;0;0;0;0;1;1;1;1;1;1;0;0
